-.10797177E-02, -.67194313E-04, .55264311E-04, .15450509E-08, .34227073E-02, .49851114E-05, .29343162E-05, .87756142E-02, .88428091E-02, .77727073, 1.5958841, 9.4005537, .90281732E-01, .11731832, .69375812E-04
-.97938627E-03, -.67102927E-04, .55264311E-04, .15428637E-08, .31192335E-02, .47582676E-05, .28046343E-05, .83896164E-02, .84567200E-02, .77629143, 1.5938973, 9.4005537, .88711113E-01, .11514936, .69669368E-04
-.98630774E-03, -.81143779E-04, .55264311E-04, .15408547E-08, .31251775E-02, .57968186E-05, .34209138E-05, .10234728E-01, .10315872E-01, .77530503, 1.5918963, 9.4005537, .87208778E-01, .11335362, .72293631E-04
-.10503053E-02, -.76312223E-04, .55264311E-04, .15388169E-08, .33240616E-02, .56371023E-05, .33309141E-05, .99668363E-02, .10043150E-01, .77425480, 1.5897658, 9.4005537, .85488319E-01, .11149282, .71375216E-04
-.10779421E-02, -.66593784E-04, .55264311E-04, .15366745E-08, .34182079E-02, .49840050E-05, .29489897E-05, .88254241E-02, .88920183E-02, .77317673, 1.5875785, 9.4005537, .83638668E-01, .10934854, .69896822E-04
-.10589446E-02, -.61526109E-04, .55264311E-04, .15344923E-08, .33663032E-02, .44888302E-05, .26596763E-05, .79611465E-02, .80226725E-02, .77211785, 1.5854303, 9.4005537, .81790291E-01, .10704225, .68807953E-04
-.96994336E-03, -.58762787E-04, .55264311E-04, .15324604E-08, .31000772E-02, .39686456E-05, .23545178E-05, .70494749E-02, .71082376E-02, .77114803, 1.5834626, 9.4005537, .80219626E-01, .10497970, .68105750E-04
-.97623002E-03, -.60763239E-04, .55264311E-04, .15305534E-08, .31174824E-02, .36648746E-05, .21769974E-05, .65199272E-02, .65806909E-02, .77017170, 1.5814817, 9.4005537, .78637563E-01, .10313055, .67294321E-04
-.11033057E-02, -.90115966E-04, .55264311E-04, .15284375E-08, .34716374E-02, .51370075E-05, .30557617E-05, .91539780E-02, .92440946E-02, .76906830, 1.5792429, 9.4005537, .76708838E-01, .10087627, .68972884E-04
-.10268041E-02, -.10359610E-03, .55264311E-04, .15262875E-08, .32254017E-02, .62343152E-05, .37132695E-05, .11124671E-01, .11228267E-01, .76804143, 1.5771592, 9.4005537, .75105242E-01, .98726928E-01, .72982009E-04
